測站,日期,AQI,空氣品質指標,O3,PM2.5_AVG,PM10_AVG,CO_8hr,SO2,NO2,地址,lng,lat
信義站,2023/09/03 00:00,24,臭氧8小時,26,4,14,0.32,0.7,2.0, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/04 00:00,25,臭氧8小時,28,4,13,0.41,0.7,6.0, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/05 00:00,23,臭氧8小時,27,5,17,0.5,0.7,13.6, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/06 00:00,22,細懸浮微粒,31,7,19,0.47,1.4,11.4, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/07 00:00,26,二氧化氮小時值,28,8,21,0.52,0.8,15.5, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/08 00:00,24,臭氧8小時,30,5,19,0.49,0.7,12.9, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/09 00:00,40,臭氧8小時,50,8,25,0.54,2.5,9.6, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/10 00:00,38,臭氧8小時,46,8,21,0.54,2.2,7.5, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/11 00:00,35,臭氧8小時,42,10,25,0.59,2.5,13.7, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/12 00:00,35,臭氧8小時,44,10,23,0.6,2.2,13.8, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/13 00:00,73,臭氧8小時,84,16,29,0.72,3.2,18.3, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/14 00:00,76,臭氧8小時,76,16,28,0.71,4.3,11.5, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/15 00:00,131,臭氧8小時,102,16,31,0.71,3.4,19.9, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/16 00:00,73,臭氧8小時,77,14,29,0.34,4.0,13.3, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/17 00:00,75,臭氧8小時,72,13,24,0.31,2.2,8.3, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/18 00:00,48,臭氧8小時,92,11,24,0.32,7.4,12.6, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/19 00:00,23,臭氧8小時,36,4,15,0.31,0.9,6.3, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/20 00:00,46,臭氧8小時,70,9,19,0.51,2.8,12.3, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/21 00:00,50,臭氧8小時,79,10,22,0.54,3.0,14.5, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/22 00:00,13,懸浮微粒,15,4,13,0.38,1.1,5.8, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/23 00:00,12,懸浮微粒,12,3,12,0.35,0.8,5.1, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/24 00:00,17,臭氧8小時,20,4,16,0.37,1.0,4.1, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/25 00:00,25,臭氧8小時,30,4,16,0.45,3.6,8.9, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/26 00:00,33,臭氧8小時,41,8,23,0.45,2.4,8.6, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/27 00:00,26,細懸浮微粒,25,8,20,0.41,0.8,6.7, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/28 00:00,21,臭氧8小時,28,5,17,0.45,1.5,10.2, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/29 00:00,33,細懸浮微粒,29,10,24,0.54,1.1,7.8, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/30 00:00,30,臭氧8小時,34,7,20,0.59,1.5,6.0, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/01 00:00,44,臭氧8小時,51,9,24,0.6,1.3,4.8, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/02 00:00,41,臭氧8小時,49,9,37,0.54,0.9,11.4, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/03 00:00,39,二氧化氮小時值,30,10,27,0.61,0.8,23.7, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/04 00:00,28,臭氧8小時,32,8,20,0.45,0.7,4.3, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/05 00:00,32,臭氧8小時,36,4,16,0.46,0.7,7.4, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/06 00:00,33,臭氧8小時,37,6,19,0.5,1.3,10.3, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/07 00:00,30,臭氧8小時,34,7,22,0.63,0.9,13.1, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/08 00:00,30,臭氧8小時,34,3,17,0.46,0.7,4.4, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/09 00:00,31,臭氧8小時,35,3,17,0.48,0.8,6.3, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/10 00:00,32,臭氧8小時,36,5,20,0.5,0.7,4.9, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/11 00:00,34,臭氧8小時,38,10,33,0.52,1.6,7.5, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/12 00:00,34,臭氧8小時,38,8,32,0.55,1.9,9.7, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/13 00:00,34,臭氧8小時,38,8,33,0.56,2.0,11.4, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/14 00:00,46,細懸浮微粒,41,14,34,0.65,1.3,11.4, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/15 00:00,63,細懸浮微粒,46,21,43,0.69,1.6,7.3, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/16 00:00,62,細懸浮微粒,47,20,46,0.65,1.0,9.5, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/17 00:00,65,細懸浮微粒,48,21,48,0.75,0.9,11.6, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/18 00:00,46,細懸浮微粒,41,14,38,0.73,0.8,10.1, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/19 00:00,34,臭氧8小時,38,10,33,0.78,1.0,13.8, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/20 00:00,36,臭氧8小時,41,8,27,0.87,1.4,19.3, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/21 00:00,39,臭氧8小時,44,4,27,0.69,1.1,7.9, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/22 00:00,39,臭氧8小時,44,3,25,0.69,0.9,7.9, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/23 00:00,39,臭氧8小時,45,2,23,0.71,1.0,10.5, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/24 00:00,39,臭氧8小時,45,3,24,0.76,1.2,15.1, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/25 00:00,41,臭氧8小時,45,3,22,0.63,1.6,14.1, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/26 00:00,43,臭氧8小時,48,7,24,0.45,2.6,17.3, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/27 00:00,41,臭氧8小時,46,6,23,0.4,1.3,12.2, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/28 00:00,45,臭氧8小時,51,8,28,0.47,0.8,13.9, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/29 00:00,46,臭氧8小時,52,6,28,0.46,1.8,11.7, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/30 00:00,46,臭氧8小時,52,5,26,0.5,1.6,16.4, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/10/31 00:00,45,臭氧8小時,51,4,22,0.46,1.2,20.1, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/11/01 00:00,46,臭氧8小時,52,5,26,0.47,1.0,11.1, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/11/02 00:00,47,臭氧8小時,55,4,22,0.55,1.4,18.0, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/11/03 00:00,45,臭氧8小時,52,8,28,0.63,5.9,17.9, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/11/04 00:00,47,臭氧8小時,52,4,22,0.5,1.0,12.1, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/11/05 00:00,45,臭氧8小時,51,8,27,0.61,1.6,14.5, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/11/06 00:00,49,臭氧8小時,62,10,31,0.65,1.4,12.7, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/11/07 00:00,45,臭氧8小時,51,11,43,0.57,2.0,8.6, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/11/08 00:00,38,臭氧8小時,42,6,33,0.63,1.3,17.7, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/11/09 00:00,51,二氧化氮小時值,58,9,33,0.85,1.4,31.4, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/11/10 00:00,37,臭氧8小時,52,7,26,0.74,3.4,20.4, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/11/11 00:00,32,臭氧8小時,36,2,17,0.54,1.0,6.0, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/11/12 00:00,33,臭氧8小時,37,4,16,0.55,0.9,5.5, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/11/13 00:00,34,細懸浮微粒,40,10,30,0.64,1.1,10.7, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/11/14 00:00,31,臭氧8小時,39,7,22,0.32,1.4,13.4, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/11/15 00:00,31,臭氧8小時,35,6,21,0.37,1.1,11.3, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/11/16 00:00,39,二氧化氮小時值,37,11,25,0.53,1.4,23.3, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/11/17 00:00,62,細懸浮微粒,44,20,50,0.58,1.6,26.7, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
內湖站,2023/08/20 00:00,32,懸浮微粒,47,8,32,0.65,4.0,9.4, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/08/21 00:00,38,臭氧8小時,56,8,34,0.73,3.6,9.9, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/08/22 00:00,31,懸浮微粒,51,6,31,0.87,2.9,9.8, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/08/23 00:00,31,懸浮微粒,40,6,31,0.77,2.9,9.4, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/08/24 00:00,36,懸浮微粒,43,9,36,0.8,4.4,10.8, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/08/25 00:00,29,懸浮微粒,34,4,29,0.66,5.8,9.2, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/08/26 00:00,18,懸浮微粒,17,2,18,0.5,2.5,7.1, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/08/27 00:00,27,臭氧8小時,32,5,26,0.58,3.8,8.5, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/08/28 00:00,34,細懸浮微粒,44,10,34,0.64,3.8,11.3, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/08/29 00:00,23,懸浮微粒,24,4,23,0.64,3.3,8.8, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/08/30 00:00,19,懸浮微粒,14,2,19,0.45,2.3,6.5, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/08/31 00:00,19,懸浮微粒,13,3,19,0.72,3.0,7.0, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/01 00:00,12,懸浮微粒,14,2,12,0.58,4.2,6.6, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/02 00:00,22,懸浮微粒,15,3,22,0.5,2.6,7.0, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/03 00:00,22,懸浮微粒,25,3,22,0.49,4.1,6.4, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/04 00:00,27,懸浮微粒,26,4,27,0.61,2.8,7.1, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/05 00:00,17,懸浮微粒,24,4,17,0.52,6.9,8.2, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/06 00:00,25,細懸浮微粒,24,8,13,0.72,3.8,8.5, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/07 00:00,25,細懸浮微粒,22,8,14,0.77,2.9,7.6, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/08 00:00,19,臭氧8小時,26,4,11,0.6,4.0,8.7, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/09 00:00,37,臭氧8小時,42,6,17,0.58,2.2,7.7, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/10 00:00,35,臭氧8小時,40,6,17,0.55,3.0,7.2, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/11 00:00,28,細懸浮微粒,36,9,20,0.52,3.8,8.9, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/12 00:00,27,細懸浮微粒,31,8,20,0.55,2.3,9.2, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/13 00:00,41,細懸浮微粒,57,13,30,0.59,16.4,9.4, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/14 00:00,70,臭氧8小時,99,14,33,0.66,8.6,10.3, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/15 00:00,102,臭氧8小時,92,13,33,0.88,2.3,13.1, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/16 00:00,46,臭氧8小時,67,12,32,0.78,4.6,9.6, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/17 00:00,48,臭氧8小時,61,11,30,0.65,4.3,9.3, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/18 00:00,36,臭氧8小時,70,8,28,0.63,2.2,10.2, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/19 00:00,18,懸浮微粒,24,3,18,0.51,1.8,9.9, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/20 00:00,32,臭氧8小時,54,5,23,0.54,1.7,10.2, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/21 00:00,34,臭氧8小時,54,6,29,0.59,2.4,10.1, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/22 00:00,16,懸浮微粒,13,3,16,0.45,1.9,7.6, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/23 00:00,17,懸浮微粒,11,3,17,0.47,1.7,6.3, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/24 00:00,19,懸浮微粒,18,3,19,0.44,1.6,7.0, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/25 00:00,23,臭氧8小時,27,6,21,0.52,1.7,8.9, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/26 00:00,30,細懸浮微粒,31,9,30,0.59,2.3,8.6, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/27 00:00,31,細懸浮微粒,20,10,27,0.54,1.8,7.5, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/28 00:00,23,懸浮微粒,25,5,23,0.51,2.3,7.8, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/29 00:00,34,細懸浮微粒,28,10,32,0.56,1.9,6.6, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/09/30 00:00,30,細懸浮微粒,29,9,27,0.57,1.5,7.1, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/01 00:00,39,臭氧8小時,46,11,34,0.71,1.6,7.4, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/02 00:00,48,懸浮微粒,51,13,48,0.6,1.5,9.6, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/03 00:00,42,懸浮微粒,28,11,42,0.71,1.6,10.4, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/04 00:00,29,懸浮微粒,32,9,29,0.45,1.2,6.9, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/05 00:00,35,臭氧8小時,41,6,28,0.51,2.3,7.1, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/06 00:00,31,臭氧8小時,35,9,27,0.52,1.7,7.7, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/07 00:00,30,懸浮微粒,37,9,30,0.54,1.7,8.1, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/08 00:00,36,臭氧8小時,40,4,23,0.49,1.7,6.7, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/09 00:00,37,臭氧8小時,42,4,17,0.46,1.4,5.9, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/10 00:00,36,臭氧8小時,45,6,24,0.44,1.3,5.6, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/11 00:00,40,懸浮微粒,49,12,40,0.49,1.5,9.5, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/12 00:00,37,臭氧8小時,50,10,37,0.49,1.3,7.6, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/13 00:00,38,懸浮微粒,44,10,38,0.55,1.2,8.2, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/14 00:00,43,細懸浮微粒,51,13,40,0.62,1.8,9.1, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/15 00:00,84,臭氧8小時,70,24,52,0.64,1.3,7.8, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/16 00:00,71,臭氧8小時,66,22,54,0.71,1.6,9.2, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/17 00:00,86,臭氧8小時,70,24,54,0.6,1.5,10.9, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/18 00:00,55,細懸浮微粒,58,17,43,0.58,2.2,10.1, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/19 00:00,43,細懸浮微粒,38,13,37,0.64,2.4,9.4, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/20 00:00,47,細懸浮微粒,40,14,37,0.58,1.6,13.2, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/21 00:00,33,臭氧8小時,36,8,31,0.57,1.2,8.2, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/22 00:00,31,臭氧8小時,36,7,28,0.57,0.9,6.4, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/23 00:00,27,臭氧8小時,33,6,25,0.44,1.0,8.1, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/24 00:00,30,懸浮微粒,34,6,30,0.55,1.2,9.2, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/25 00:00,28,臭氧8小時,34,2,27,0.5,1.3,8.2, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/26 00:00,29,懸浮微粒,33,4,29,0.44,1.2,9.1, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/27 00:00,31,臭氧8小時,36,5,30,0.46,1.0,10.2, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/28 00:00,38,臭氧8小時,44,6,31,0.48,1.4,8.4, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/29 00:00,39,臭氧8小時,45,4,36,0.46,1.5,6.5, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/30 00:00,30,懸浮微粒,31,5,30,0.48,0.8,10.1, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/10/31 00:00,28,臭氧8小時,35,3,26,0.48,1.0,9.7, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/11/01 00:00,29,懸浮微粒,30,4,29,0.48,1.2,9.3, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/11/02 00:00,31,臭氧8小時,60,4,28,0.57,1.5,11.4, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/11/03 00:00,37,臭氧8小時,59,6,34,0.64,1.3,11.8, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/11/04 00:00,29,臭氧8小時,48,5,29,0.52,1.3,8.8, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/11/05 00:00,45,臭氧8小時,68,8,33,0.55,1.1,9.6, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/11/06 00:00,42,細懸浮微粒,54,13,39,0.62,1.2,11.0, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/11/07 00:00,51,懸浮微粒,47,12,51,0.54,1.7,10.5, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/11/08 00:00,42,懸浮微粒,43,7,42,0.6,1.9,9.3, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/11/09 00:00,42,懸浮微粒,49,9,42,0.63,1.4,13.2, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/11/10 00:00,34,懸浮微粒,39,10,34,0.65,1.2,12.8, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/11/11 00:00,31,臭氧8小時,36,2,21,0.47,1.9,7.6, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/11/12 00:00,31,臭氧8小時,35,2,19,0.45,1.6,6.0, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/11/13 00:00,36,懸浮微粒,33,10,36,0.5,1.6,9.5, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/11/14 00:00,28,臭氧8小時,33,3,23,0.5,1.6,8.7, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/11/15 00:00,30,臭氧8小時,36,5,26,0.5,1.5,7.3, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/11/16 00:00,30,懸浮微粒,37,7,30,0.57,1.5,13.4, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
內湖站,2023/11/17 00:00,61,懸浮微粒,44,18,61,0.7,1.6,13.0, 臺北市成功路2段320巷19號4樓, 121.5899978,25.06766092
南港站,2023/08/20 00:00,51,二氧化氮小時值,68,11,21,0.72,3.1,31.0, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/08/21 00:00,67,臭氧8小時,79,11,25,0.71,4.7,25.9, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/08/22 00:00,52,二氧化氮小時值,67,10,22,0.78,3.9,32.6, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/08/23 00:00,44,二氧化氮小時值,57,8,20,0.75,2.1,26.4, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/08/24 00:00,52,臭氧8小時,60,12,29,0.72,3.1,21.7, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/08/25 00:00,31,臭氧8小時,54,7,19,0.64,3.4,14.4, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/08/26 00:00,22,二氧化氮小時值,21,5,13,0.59,1.3,13.4, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/08/27 00:00,34,臭氧8小時,40,6,17,0.65,2.2,13.3, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/08/28 00:00,46,二氧化氮小時值,58,11,23,0.7,1.9,27.6, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/08/29 00:00,29,二氧化氮小時值,36,5,16,0.77,3.5,17.1, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/08/30 00:00,13,二氧化氮小時值,16,3,12,0.56,0.8,8.0, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/08/31 00:00,17,二氧化氮小時值,14,5,14,0.51,0.8,10.0, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/01 00:00,20,二氧化氮小時值,19,3,10,0.56,2.8,11.9, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/02 00:00,16,懸浮微粒,18,5,16,0.5,1.6,7.8, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/03 00:00,26,臭氧8小時,29,5,15,0.47,0.5,3.9, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/04 00:00,26,臭氧8小時,30,5,11,0.53,0.5,10.2, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/05 00:00,28,二氧化氮小時值,27,5,13,0.59,0.7,16.7, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/06 00:00,27,細懸浮微粒,34,8,17,0.62,2.0,15.1, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/07 00:00,41,二氧化氮小時值,31,9,23,0.66,0.9,24.4, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/08 00:00,41,二氧化氮小時值,31,7,20,0.64,0.8,24.8, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/09 00:00,44,臭氧8小時,53,8,23,0.67,3.3,18.0, 臺北市興中路29號4樓, 121.6080435,25.05594224
南港站,2023/09/10 00:00,40,臭氧8小時,48,8,20,0.59,3.6,15.2, 臺北市興中路29號4樓, 121.6080435,25.05594224
